video_id,views,likes,estimated_payment_usd,bonus_usd,total_earning_usd
VID1766,4594816,203794,11487.04,500,11987.04
VID1767,3130595,14730,7826.49,100,7926.49
VID1768,1409993,29031,3524.98,200,3724.98
VID1769,2564202,137553,6410.51,500,6910.51
VID1770,4212154,350506,10530.39,500,11030.39
VID1771,3405628,57462,8514.07,500,9014.07
VID1772,4098986,282032,10247.47,500,10747.47
VID1773,2067174,161292,5167.93,500,5667.93
VID1774,3271431,238542,8178.58,500,8678.58
VID1775,2650151,1512,6625.38,0,6625.38
VID1776,352815,2259,882.04,0,882.04
VID1777,2010531,44836,5026.33,200,5226.33
VID1778,4554976,288721,11387.44,500,11887.44
VID1779,1009631,15244,2524.08,100,2624.08
VID1780,3054628,297231,7636.57,500,8136.57
VID1781,4371652,36102,10929.13,200,11129.13
VID1782,3573235,35623,8933.09,200,9133.09
VID1783,3310726,58678,8276.82,500,8776.82
VID1784,2406227,151008,6015.57,500,6515.57
VID1785,4961057,358792,12402.64,500,12902.64
VID1786,2912815,52084,7282.04,500,7782.04
VID1787,4340411,411605,10851.03,500,11351.03
VID1788,2835794,66848,7089.48,500,7589.48
VID1789,435065,12082,1087.66,100,1187.66
VID1790,3251171,227577,8127.93,500,8627.93
VID1791,1333174,99854,3332.93,500,3832.93
VID1792,4542534,22181,11356.33,200,11556.33
VID1793,2290327,127612,5725.82,500,6225.82
VID1794,2822233,124148,7055.58,500,7555.58
VID1795,2557348,201848,6393.37,500,6893.37
VID1796,3253600,304765,8134.0,500,8634.0
VID1797,2590938,197229,6477.35,500,6977.35
VID1798,3035413,200817,7588.53,500,8088.53
VID1799,2401592,6459,6003.98,0,6003.98
VID1800,1376260,117043,3440.65,500,3940.65
VID1801,3740454,26114,9351.14,200,9551.14
VID1802,1306908,118031,3267.27,500,3767.27
VID1803,3866256,58828,9665.64,500,10165.64
VID1804,2650977,202460,6627.44,500,7127.44
VID1805,3314691,21566,8286.73,200,8486.73
VID1806,2051594,67824,5128.99,500,5628.99
VID1807,4447455,414838,11118.64,500,11618.64
VID1808,375381,22993,938.45,200,1138.45
VID1809,4883061,41276,12207.65,200,12407.65
VID1810,4137780,128778,10344.45,500,10844.45
VID1811,2802698,174658,7006.74,500,7506.74
VID1812,538719,36346,1346.8,200,1546.8
VID1813,4118277,239707,10295.69,500,10795.69
VID1814,4182594,90451,10456.49,500,10956.49
VID1815,280630,19553,701.58,100,801.58
VID1816,4411259,78310,11028.15,500,11528.15
VID1817,643274,47229,1608.18,200,1808.18
VID1818,204376,7333,510.94,0,510.94
VID1819,3314401,52747,8286.0,500,8786.0
VID1820,2773560,84651,6933.9,500,7433.9
VID1821,4271851,251523,10679.63,500,11179.63
VID1822,1602801,130530,4007.0,500,4507.0
VID1823,2907605,243299,7269.01,500,7769.01
VID1824,3782900,180459,9457.25,500,9957.25
VID1825,810765,35417,2026.91,200,2226.91
VID1826,4053694,10758,10134.24,100,10234.24
VID1827,3373351,96946,8433.38,500,8933.38
VID1828,200521,16478,501.3,100,601.3
VID1829,4768192,45143,11920.48,200,12120.48
VID1830,871191,56595,2177.98,500,2677.98
VID1831,2501972,40750,6254.93,200,6454.93
VID1832,3231840,208836,8079.6,500,8579.6
VID1833,4157621,245086,10394.05,500,10894.05
VID1834,4011619,172320,10029.05,500,10529.05
VID1835,1760509,70887,4401.27,500,4901.27
VID1836,475566,29125,1188.91,200,1388.91
VID1837,4902131,19971,12255.33,100,12355.33
VID1838,2833136,118406,7082.84,500,7582.84
VID1839,1213493,59966,3033.73,500,3533.73
VID1840,3983714,46065,9959.28,200,10159.28
VID1841,3956510,305010,9891.28,500,10391.28
VID1842,3410189,244657,8525.47,500,9025.47
VID1843,3936228,57373,9840.57,500,10340.57
VID1844,4320153,370422,10800.38,500,11300.38
VID1845,2181318,168068,5453.3,500,5953.3
VID1846,3839698,63536,9599.24,500,10099.24
VID1847,2511264,68950,6278.16,500,6778.16
VID1848,1175281,102679,2938.2,500,3438.2
VID1849,3597833,45845,8994.58,200,9194.58
VID1850,4483306,273827,11208.26,500,11708.26
VID1851,294369,15752,735.92,100,835.92
VID1852,3007129,149901,7517.82,500,8017.82
VID1853,4069318,296010,10173.3,500,10673.3
VID1854,2748808,80157,6872.02,500,7372.02
VID1855,2901080,194843,7252.7,500,7752.7
VID1856,110141,9903,275.35,0,275.35
VID1857,3099402,135665,7748.51,500,8248.51
VID1858,4519556,79208,11298.89,500,11798.89
VID1859,4763001,45739,11907.5,200,12107.5
VID1860,4572969,260982,11432.42,500,11932.42
VID1861,3228356,310090,8070.89,500,8570.89
VID1862,138125,10015,345.31,100,445.31
VID1863,2350077,190156,5875.19,500,6375.19
VID1864,2834152,69700,7085.38,500,7585.38
VID1865,1452547,80287,3631.37,500,4131.37
VID1866,4536059,192781,11340.15,500,11840.15
VID1867,4354224,192492,10885.56,500,11385.56
VID1868,1390035,71426,3475.09,500,3975.09
VID1869,2868008,12203,7170.02,100,7270.02
VID1870,3272859,237930,8182.15,500,8682.15
VID1871,4870805,421336,12177.01,500,12677.01
VID1872,4073924,77310,10184.81,500,10684.81
VID1873,3829144,341027,9572.86,500,10072.86
VID1874,260312,25663,650.78,200,850.78
VID1875,3635772,250375,9089.43,500,9589.43
VID1876,3198598,105418,7996.49,500,8496.49
VID1877,4456581,333925,11141.45,500,11641.45
VID1878,3893134,175496,9732.83,500,10232.83
VID1879,4547949,375897,11369.87,500,11869.87
VID1880,4510134,7907,11275.33,0,11275.33
VID1881,3820286,7385,9550.72,0,9550.72
VID1882,60019,3574,150.05,0,150.05
VID1883,1387121,92849,3467.8,500,3967.8
VID1884,3544973,237947,8862.43,500,9362.43
VID1885,3532304,31310,8830.76,200,9030.76
VID1886,4851421,246479,12128.55,500,12628.55
VID1887,1461307,32949,3653.27,200,3853.27
VID1888,314222,19810,785.55,100,885.55
VID1889,964050,38418,2410.12,200,2610.12
VID1890,2052213,45810,5130.53,200,5330.53
VID1891,2621270,195097,6553.18,500,7053.18
VID1892,4485609,428982,11214.02,500,11714.02
VID1893,1291889,8198,3229.72,0,3229.72
VID1894,2742308,62353,6855.77,500,7355.77
VID1895,4542318,443778,11355.8,500,11855.8
VID1896,4361590,420751,10903.98,500,11403.98
VID1897,153219,3064,383.05,0,383.05
VID1898,2873339,186468,7183.35,500,7683.35
VID1899,1362371,133941,3405.93,500,3905.93
VID1900,3977925,125821,9944.81,500,10444.81
VID1901,4442146,283464,11105.36,500,11605.36
VID1902,2820381,5359,7050.95,0,7050.95
VID1903,1338127,44700,3345.32,200,3545.32
VID1904,4699952,95262,11749.88,500,12249.88
VID1905,937479,43442,2343.7,200,2543.7
VID1906,2157388,96204,5393.47,500,5893.47
VID1907,451789,44770,1129.47,200,1329.47
VID1908,1326627,107460,3316.57,500,3816.57
VID1909,1949245,71782,4873.11,500,5373.11
VID1910,4888020,454432,12220.05,500,12720.05
VID1911,418554,5442,1046.38,0,1046.38
VID1912,1838864,176243,4597.16,500,5097.16
VID1913,3803515,128522,9508.79,500,10008.79
VID1914,4237572,172369,10593.93,500,11093.93
VID1915,3004963,300495,7512.41,500,8012.41
VID1916,4131531,51756,10328.83,500,10828.83
VID1917,3337671,180413,8344.18,500,8844.18
VID1918,1650541,10849,4126.35,100,4226.35
VID1919,2903672,95904,7259.18,500,7759.18
VID1920,1231879,36281,3079.7,200,3279.7
VID1921,3735081,249090,9337.7,500,9837.7
VID1922,3146761,121100,7866.9,500,8366.9
VID1923,183653,17321,459.13,100,559.13
VID1924,42219,3800,105.55,0,105.55
VID1925,3980702,110674,9951.76,500,10451.76
VID1926,4763820,140119,11909.55,500,12409.55
VID1927,2211077,150060,5527.69,500,6027.69
VID1928,3194882,69255,7987.2,500,8487.2
VID1929,3969504,388033,9923.76,500,10423.76
VID1930,4924694,119531,12311.74,500,12811.74
VID1931,3796989,377443,9492.47,500,9992.47
VID1932,2711346,174974,6778.36,500,7278.36
VID1933,3349655,293464,8374.14,500,8874.14
VID1934,1917859,167169,4794.65,500,5294.65
VID1935,1462270,33799,3655.68,200,3855.68
VID1936,2781019,216684,6952.55,500,7452.55
VID1937,2376201,77620,5940.5,500,6440.5
VID1938,864011,79246,2160.03,500,2660.03
VID1939,2401955,62504,6004.89,500,6504.89
VID1940,794693,72134,1986.73,500,2486.73
VID1941,4715991,118258,11789.98,500,12289.98
VID1942,3717720,25744,9294.3,200,9494.3
VID1943,1031394,42692,2578.49,200,2778.49
VID1944,1597168,96942,3992.92,500,4492.92
VID1945,1285777,80375,3214.44,500,3714.44
VID1946,4497107,191262,11242.77,500,11742.77
VID1947,3967368,147686,9918.42,500,10418.42
VID1948,4914695,18676,12286.74,100,12386.74
VID1949,3068965,303730,7672.41,500,8172.41
VID1950,2420906,239304,6052.26,500,6552.26
VID1951,2518807,241367,6297.02,500,6797.02
VID1952,1238604,15759,3096.51,100,3196.51
VID1953,841535,31402,2103.84,200,2303.84
VID1954,1779348,103761,4448.37,500,4948.37
VID1955,723242,29071,1808.11,200,2008.11
VID1956,1674539,6052,4186.35,0,4186.35
VID1957,4681980,41411,11704.95,200,11904.95
VID1958,1899100,48726,4747.75,200,4947.75
VID1959,3814509,311763,9536.27,500,10036.27
VID1960,1022372,43551,2555.93,200,2755.93
VID1961,4533801,342115,11334.5,500,11834.5
VID1962,2204652,170159,5511.63,500,6011.63
VID1963,4661669,337262,11654.17,500,12154.17
VID1964,918713,60164,2296.78,500,2796.78
VID1965,481044,30596,1202.61,200,1402.61
VID1966,3320673,153151,8301.68,500,8801.68
VID1967,2340712,1306,5851.78,0,5851.78
VID1968,537535,30049,1343.84,200,1543.84
VID1969,2163683,75428,5409.21,500,5909.21
VID1970,489528,4060,1223.82,0,1223.82
VID1971,1509511,137653,3773.78,500,4273.78
VID1972,2747771,182110,6869.43,500,7369.43
VID1973,3231847,172705,8079.62,500,8579.62
VID1974,3924423,216600,9811.06,500,10311.06
VID1975,145265,398,363.16,0,363.16
VID1976,3675250,271665,9188.12,500,9688.12
VID1977,3934328,107128,9835.82,500,10335.82
VID1978,397023,18671,992.56,100,1092.56
VID1979,3938769,9888,9846.92,0,9846.92
VID1980,877311,27455,2193.28,200,2393.28
VID1981,187019,517,467.55,0,467.55
VID1982,4513634,388390,11284.08,500,11784.08
VID1983,3176078,215678,7940.19,500,8440.19
VID1984,2930056,51912,7325.14,500,7825.14
VID1985,3725425,121222,9313.56,500,9813.56
VID1986,4922288,41321,12305.72,200,12505.72
VID1987,56174,4040,140.44,0,140.44
VID1988,4159745,127814,10399.36,500,10899.36
VID1989,392297,26533,980.74,200,1180.74
VID1990,261213,24674,653.03,200,853.03
VID1991,226879,160,567.2,0,567.2
VID1992,73917,5662,184.79,0,184.79
VID1993,4511966,7050,11279.92,0,11279.92
VID1994,2894722,135016,7236.81,500,7736.81
VID1995,1436437,58487,3591.09,500,4091.09
VID1996,3625432,132375,9063.58,500,9563.58
VID1997,220670,18878,551.67,100,651.67
VID1998,4173782,239929,10434.45,500,10934.45
VID1999,3212473,191055,8031.18,500,8531.18
VID2000,3915380,54752,9788.45,500,10288.45
